report_id,report_type,timestamp,reporting_center,operator_id,name,gender,age_band,age_estimate,language,physical_description,last_seen_location,last_seen_lat,last_seen_lng,reporter_mobile,photo_url,status,duplicate_pair_id,is_ground_truth_dup,matched_report_id,resolution_time_mins
RPT_0755,found_unaccompanied,2027-02-10T12:40:00,BOOTH_06,OP_012,,male,adult,50,Unknown,"medium height stout person wearing black t-shirt and trousers, long hair, carrying no bag",BOOTH_06,20.008062,73.780801,,,open,,False,,
RPT_0756,missing,2027-02-10T13:59:00,BOOTH_02,OP_010,,unknown,child_0_5,1,Bengali,"tall thin person wearing yellow dupatta and lehenga, no distinguishing marks, carrying small steel vessel",BOOTH_02,19.986445,73.760277,+91 9436777226,photos/synth_RPT_1695.jpg,open,,False,,
RPT_0757,found_unaccompanied,2027-02-10T21:40:00,BOOTH_01,OP_020,,male,adult,37,Marathi,"short stout person wearing striped kurta and salwar, bindi on forehead, carrying orange bag",BOOTH_01,20.006171,73.754551,,,open,,False,,
RPT_0758,found_unaccompanied,2027-02-10T20:45:00,BOOTH_11,OP_001,,unknown,child_0_5,1,Hindi,"tall stout person wearing striped kurta and lehenga, no distinguishing marks, carrying orange bag",BOOTH_11,19.990637,73.757836,,photos/synth_RPT_2064.jpg,open,,False,,
RPT_0759,found_unaccompanied,2027-02-10T08:27:00,BOOTH_13,OP_015,Arjun,female,adult,31,Marathi,"tall thin person wearing yellow dupatta and lunghi, mole on left cheek, carrying plastic bag",BOOTH_13,19.987971,73.763241,,photos/synth_RPT_1280.jpg,open,,False,,
RPT_0760,missing,2027-02-10T13:34:00,BOOTH_06,OP_008,Vikram,unknown,teen,18,Bengali,"medium height stout person wearing grey hoodie and dhoti, long hair, carrying small steel vessel",BOOTH_06,20.008062,73.780801,+91 9851082116,,open,,False,,
RPT_0761,found_unaccompanied,2027-02-10T10:15:00,BOOTH_05,OP_006,Vikram,female,teen,19,Tamil,"tall stout person wearing grey hoodie and trousers, no distinguishing marks, carrying no bag",BOOTH_05,19.928932,73.528668,,photos/synth_RPT_0498.jpg,open,,False,,
RPT_0762,found_unaccompanied,2027-02-10T07:13:00,BOOTH_09,OP_007,Arjun,male,child_6_12,11,Telugu,"tall thin person wearing orange jacket and lehenga, wearing glasses, carrying umbrella",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_1977.jpg,open,,False,,
RPT_0763,found_unaccompanied,2027-02-10T12:36:00,BOOTH_10,OP_014,,unknown,child_6_12,8,Unknown,"tall stout person wearing grey hoodie and pyjama, bindi on forehead, carrying umbrella",BOOTH_10,19.996766,73.791175,,photos/synth_RPT_1391.jpg,open,,False,,
RPT_0764,missing,2027-02-10T19:57:00,BOOTH_11,OP_001,,unknown,child_0_5,1,Marathi,"short stout person wearing grey hoodie and pyjama, limping slightly, carrying orange bag",BOOTH_11,19.990637,73.757836,+91 9338458249,photos/synth_RPT_2451.jpg,open,,False,,
RPT_0765,found_unaccompanied,2027-02-10T06:52:00,BOOTH_09,OP_007,Arjun,female,child_0_5,2,Marathi,"tall stout person wearing yellow dupatta and salwar, short hair, carrying black backpack",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_1635.jpg,open,,False,,
RPT_0766,found_unaccompanied,2027-02-10T21:17:00,BOOTH_04,OP_012,,female,elderly,65,Unknown,"medium height stout person wearing striped kurta and trousers, bindi on forehead, carrying small steel vessel",BOOTH_04,19.947525,73.504989,,,open,,False,,
RPT_0767,missing,2027-02-10T08:40:00,BOOTH_06,OP_010,Lakshmi,male,child_0_5,3,Gujarati,"short thin person wearing orange jacket and salwar, no distinguishing marks, carrying flower garland",BOOTH_06,20.008062,73.780801,+91 9822408035,,open,,False,,
RPT_0768,missing,2027-02-10T21:31:00,BOOTH_02,OP_016,,male,teen,13,Tamil,"short stout person wearing orange jacket and dhoti, no distinguishing marks, carrying plastic bag",BOOTH_02,19.986445,73.760277,+91 9568721024,photos/synth_RPT_1122.jpg,open,,False,,
RPT_0769,found_unaccompanied,2027-02-10T08:52:00,BOOTH_04,OP_002,,unknown,child_6_12,11,Unknown,"medium height thin person wearing black t-shirt and lehenga, mole on left cheek, carrying no bag",BOOTH_04,19.947525,73.504989,,,open,,False,,
RPT_0770,found_unaccompanied,2027-02-10T18:28:00,BOOTH_06,OP_018,Priya,male,elderly,87,Tamil,"short stout person wearing pink blouse and jeans, bindi on forehead, carrying black backpack",BOOTH_06,20.008062,73.780801,,photos/synth_RPT_2327.jpg,open,,False,,
RPT_0771,missing,2027-02-10T07:40:00,BOOTH_04,OP_005,Arjun,female,elderly,75,Unknown,"medium height thin person wearing grey hoodie and dhoti, wearing glasses, carrying orange bag",BOOTH_04,19.947525,73.504989,+91 9611372846,photos/synth_RPT_0453.jpg,open,,False,,
RPT_0772,missing,2027-02-10T16:16:00,BOOTH_08,OP_016,Sunita,female,child_0_5,1,Bengali,"tall stout person wearing orange jacket and salwar, birthmark on neck, carrying black backpack",BOOTH_08,19.99391,73.808465,+91 9582676928,,open,,False,,
RPT_0773,found_unaccompanied,2027-02-10T20:47:00,BOOTH_04,OP_013,Priya,female,elderly,80,Bengali,"short stout person wearing blue kurta and shorts, no distinguishing marks, carrying jhola bag",BOOTH_04,19.947525,73.504989,,,open,,False,,
RPT_0774,missing,2027-02-10T11:14:00,BOOTH_07,OP_015,Priya,male,child_0_5,1,Gujarati,"short stout person wearing orange jacket and lunghi, long hair, carrying flower garland",BOOTH_07,20.007247,73.756022,+91 9706958746,,open,,False,,
RPT_0775,missing,2027-02-10T09:39:00,BOOTH_06,OP_001,Sunita,male,child_6_12,10,Marathi,"short stout person wearing black t-shirt and lunghi, bindi on forehead, carrying small steel vessel",BOOTH_06,20.008062,73.780801,+91 9210003340,photos/synth_RPT_1246.jpg,open,,False,,
RPT_0776,found_unaccompanied,2027-02-10T08:43:00,BOOTH_04,OP_009,,female,adult,22,Hindi,"tall thin person wearing yellow dupatta and salwar, limping slightly, carrying no bag",BOOTH_04,19.947525,73.504989,,,open,,False,,
RPT_0777,missing,2027-02-10T15:29:00,BOOTH_12,OP_004,,unknown,child_0_5,1,Tamil,"medium height thin person wearing striped kurta and salwar, long hair, carrying flower garland",BOOTH_12,19.995186,73.797356,+91 9892063849,,open,,False,,
RPT_0778,missing,2027-02-10T18:56:00,BOOTH_11,OP_018,Vikram,female,adult,58,Telugu,"medium height stout person wearing black t-shirt and trousers, birthmark on neck, carrying small steel vessel",BOOTH_11,19.990637,73.757836,+91 9570249944,,open,,False,,
RPT_0779,found_unaccompanied,2027-02-10T18:19:00,BOOTH_09,OP_001,Geeta,male,child_0_5,5,Bengali,"medium height average build person wearing white saree and pyjama, birthmark on neck, carrying flower garland",BOOTH_09,20.014907,73.782013,,,open,,False,,
RPT_0780,found_unaccompanied,2027-02-10T09:30:00,BOOTH_02,OP_019,Geeta,female,elderly,70,Bengali,"tall average build person wearing white saree and salwar, wearing silver anklet, carrying umbrella",BOOTH_02,19.986445,73.760277,,photos/synth_RPT_1938.jpg,open,,False,,
RPT_0781,found_unaccompanied,2027-02-10T19:40:00,BOOTH_08,OP_012,,male,elderly,63,Marathi,"medium height stout person wearing pink blouse and jeans, scar on chin, carrying black backpack",BOOTH_08,19.99391,73.808465,,,open,,False,,
RPT_0782,missing,2027-02-10T18:50:00,BOOTH_03,OP_011,Kavita,male,child_6_12,10,Hindi,"short average build person wearing striped kurta and salwar, bindi on forehead, carrying plastic bag",BOOTH_03,20.008035,73.797909,+91 9112817750,,open,,False,,
RPT_0783,found_unaccompanied,2027-02-10T18:48:00,BOOTH_08,OP_013,Arjun,female,adult,29,Hindi,"medium height average build person wearing green t-shirt and shorts, no distinguishing marks, carrying no bag",BOOTH_08,19.99391,73.808465,,photos/synth_RPT_0835.jpg,open,,False,,
RPT_0784,found_unaccompanied,2027-02-10T21:56:00,BOOTH_10,OP_014,,male,elderly,68,Tamil,"tall thin person wearing blue kurta and lehenga, bindi on forehead, carrying jhola bag",BOOTH_10,19.996766,73.791175,,photos/synth_RPT_0033.jpg,open,PAIR_017,True,,
RPT_0785,missing,2027-02-10T09:31:00,BOOTH_09,OP_019,,male,child_0_5,5,Gujarati,"medium height average build person wearing blue kurta and dhoti, short hair, carrying black backpack",BOOTH_09,20.014907,73.782013,+91 9674302274,photos/synth_RPT_1462.jpg,open,,False,,
RPT_0786,missing,2027-02-10T12:08:00,BOOTH_10,OP_015,,female,adult,54,Bengali,"short thin person wearing pink blouse and lunghi, scar on chin, carrying plastic bag",BOOTH_10,19.996766,73.791175,+91 9936939523,,open,,False,,
RPT_0787,missing,2027-02-10T19:48:00,BOOTH_04,OP_003,,male,teen,16,Gujarati,"medium height thin person wearing white saree and jeans, scar on chin, carrying plastic bag",BOOTH_04,19.947525,73.504989,+91 9504861859,photos/synth_RPT_1299.jpg,open,,False,,
RPT_0788,missing,2027-02-10T10:27:00,BOOTH_04,OP_015,Vikram,unknown,adult,60,Marathi,"short stout person wearing orange jacket and salwar, scar on chin, carrying no bag",BOOTH_04,19.947525,73.504989,+91 9685464378,photos/synth_RPT_1329.jpg,open,,False,,
RPT_0789,missing,2027-02-10T21:55:00,BOOTH_12,OP_012,Ramesh,female,elderly,76,Unknown,"medium height average build person wearing grey hoodie and lunghi, no distinguishing marks, carrying plastic bag",BOOTH_12,19.995186,73.797356,+91 9741065526,photos/synth_RPT_0632.jpg,open,,False,,
RPT_0790,found_unaccompanied,2027-02-10T18:09:00,BOOTH_13,OP_011,Lakshmi,unknown,elderly,71,Gujarati,"short stout person wearing green t-shirt and pyjama, wearing silver anklet, carrying jhola bag",BOOTH_13,19.987971,73.763241,,,open,,False,,
RPT_0791,found_unaccompanied,2027-02-10T06:28:00,BOOTH_07,OP_002,Sunita,male,teen,14,Tamil,"tall average build person wearing blue kurta and trousers, birthmark on neck, carrying orange bag",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_2264.jpg,open,,False,,
RPT_0792,found_unaccompanied,2027-02-10T19:42:00,BOOTH_03,OP_020,Geeta,unknown,elderly,72,Bengali,"tall stout person wearing yellow dupatta and trousers, scar on chin, carrying small steel vessel",BOOTH_03,20.008035,73.797909,,photos/synth_RPT_2403.jpg,open,,False,,
RPT_0793,found_unaccompanied,2027-02-10T06:24:00,BOOTH_04,OP_016,,unknown,adult,25,Gujarati,"medium height average build person wearing pink blouse and trousers, wearing silver anklet, carrying small steel vessel",BOOTH_04,19.947525,73.504989,,,open,,False,,
RPT_0794,missing,2027-02-10T07:23:00,BOOTH_01,OP_008,,male,teen,16,Hindi,"short thin person wearing green t-shirt and shorts, bindi on forehead, carrying jhola bag",BOOTH_01,20.006171,73.754551,+91 9676488056,photos/synth_RPT_2092.jpg,open,,False,,
RPT_0795,missing,2027-02-10T09:48:00,BOOTH_11,OP_019,,male,child_0_5,2,Marathi,"tall average build person wearing white saree and pyjama, long hair, carrying no bag",BOOTH_11,19.990637,73.757836,+91 9225352608,,open,,False,,
RPT_0796,found_unaccompanied,2027-02-10T19:17:00,BOOTH_02,OP_001,Kavita,unknown,adult,20,Bengali,"short thin person wearing blue kurta and shorts, mole on left cheek, carrying jhola bag",BOOTH_02,19.986445,73.760277,,photos/synth_RPT_1754.jpg,open,,False,,
RPT_0797,found_unaccompanied,2027-02-10T06:43:00,BOOTH_05,OP_017,Vikram,male,elderly,76,Telugu,"short stout person wearing black t-shirt and jeans, wearing silver anklet, carrying no bag",BOOTH_05,19.928932,73.528668,,,open,,False,,
RPT_0798,missing,2027-02-10T16:46:00,BOOTH_07,OP_016,Ramesh,unknown,child_0_5,5,Gujarati,"tall stout person wearing green t-shirt and shorts, wearing silver anklet, carrying umbrella",BOOTH_07,20.007247,73.756022,+91 9328931043,,open,,False,,
RPT_0799,found_unaccompanied,2027-02-10T13:54:00,BOOTH_01,OP_006,,unknown,child_0_5,5,Hindi,"tall thin person wearing black t-shirt and lehenga, short hair, carrying no bag",BOOTH_01,20.006171,73.754551,,photos/synth_RPT_1573.jpg,open,,False,,
RPT_0800,found_unaccompanied,2027-02-10T08:46:00,BOOTH_06,OP_019,Ramesh,male,teen,13,Unknown,"tall average build person wearing white saree and lehenga, bindi on forehead, carrying jhola bag",BOOTH_06,20.008062,73.780801,,photos/synth_RPT_0202.jpg,open,,False,,
RPT_0801,missing,2027-02-10T12:48:00,BOOTH_06,OP_006,Geeta,female,child_0_5,5,Tamil,"short stout person wearing white saree and shorts, mole on left cheek, carrying jhola bag",BOOTH_06,20.008062,73.780801,+91 9486930664,,open,,False,,
RPT_0802,missing,2027-02-10T09:47:00,BOOTH_01,OP_012,,male,adult,24,Telugu,"tall stout person wearing red shirt and lunghi, no distinguishing marks, carrying jhola bag",BOOTH_01,20.006171,73.754551,+91 9161700457,,open,,False,,
RPT_0803,found_unaccompanied,2027-02-10T11:12:00,BOOTH_10,OP_016,Kavita,unknown,teen,14,Tamil,"tall average build person wearing yellow dupatta and pyjama, scar on chin, carrying no bag",BOOTH_10,19.996766,73.791175,,,open,,False,,
RPT_0804,found_unaccompanied,2027-02-10T19:06:00,BOOTH_02,OP_008,Arjun,male,child_6_12,12,Unknown,"medium height stout person wearing black t-shirt and lehenga, mole on left cheek, carrying black backpack",BOOTH_02,19.986445,73.760277,,,open,,False,,
RPT_0805,found_unaccompanied,2027-02-10T14:09:00,BOOTH_13,OP_016,Sunita,unknown,adult,35,Gujarati,"medium height stout person wearing black t-shirt and lehenga, wearing glasses, carrying jhola bag",BOOTH_13,19.987971,73.763241,,photos/synth_RPT_0617.jpg,open,,False,,
RPT_0806,missing,2027-02-10T21:33:00,BOOTH_08,OP_015,Priya,male,elderly,90,Unknown,"short thin person wearing striped kurta and trousers, long hair, carrying no bag",BOOTH_08,19.99391,73.808465,+91 9737178891,,open,,False,,
RPT_0807,found_unaccompanied,2027-02-10T12:17:00,BOOTH_10,OP_009,Lakshmi,unknown,child_0_5,4,Marathi,"tall average build person wearing yellow dupatta and pyjama, wearing glasses, carrying black backpack",BOOTH_10,19.996766,73.791175,,,open,,False,,
RPT_0808,found_unaccompanied,2027-02-10T16:11:00,BOOTH_09,OP_015,Geeta,unknown,adult,31,Tamil,"medium height average build person wearing striped kurta and lunghi, limping slightly, carrying jhola bag",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_0277.jpg,open,,False,,
RPT_0809,missing,2027-02-10T16:48:00,BOOTH_06,OP_005,Vikram,female,teen,18,Unknown,"short stout person wearing grey hoodie and salwar, long hair, carrying jhola bag",BOOTH_06,20.008062,73.780801,+91 9822807753,,open,,False,,
RPT_0810,missing,2027-02-10T16:09:00,BOOTH_12,OP_013,,unknown,child_6_12,8,Marathi,"tall average build person wearing grey hoodie and trousers, short hair, carrying jhola bag",BOOTH_12,19.995186,73.797356,+91 9482356574,photos/synth_RPT_0398.jpg,open,,False,,
RPT_0811,found_unaccompanied,2027-02-10T14:19:00,BOOTH_03,OP_018,Lakshmi,male,adult,46,Hindi,"medium height stout person wearing blue kurta and lehenga, limping slightly, carrying orange bag",BOOTH_03,20.008035,73.797909,,,open,,False,,
RPT_0812,found_unaccompanied,2027-02-10T18:15:00,BOOTH_04,OP_008,Sunita,unknown,child_6_12,12,Unknown,"short stout person wearing green t-shirt and shorts, long hair, carrying small steel vessel",BOOTH_04,19.947525,73.504989,,,open,,False,,
RPT_0813,missing,2027-02-10T18:02:00,BOOTH_09,OP_020,,female,child_6_12,8,Unknown,"medium height average build person wearing pink blouse and salwar, mole on left cheek, carrying jhola bag",BOOTH_09,20.014907,73.782013,+91 9940877558,,open,,False,,
RPT_0814,found_unaccompanied,2027-02-10T13:40:00,BOOTH_09,OP_003,,male,adult,35,Telugu,"tall average build person wearing black t-shirt and jeans, long hair, carrying small steel vessel",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_0123.jpg,open,PAIR_062,True,,
RPT_0815,found_unaccompanied,2027-02-10T12:13:00,BOOTH_11,OP_002,,unknown,child_0_5,5,Telugu,"tall thin person wearing grey hoodie and trousers, wearing silver anklet, carrying flower garland",BOOTH_11,19.990637,73.757836,,photos/synth_RPT_1733.jpg,open,,False,,
RPT_0816,found_unaccompanied,2027-02-10T12:17:00,BOOTH_04,OP_002,Vikram,male,adult,46,Gujarati,"short thin person wearing pink blouse and jeans, wearing glasses, carrying jhola bag",BOOTH_04,19.947525,73.504989,,,open,,False,,
RPT_0817,missing,2027-02-10T18:36:00,BOOTH_08,OP_005,Sunita,female,elderly,68,Hindi,"short average build person wearing pink blouse and dhoti, small hair, holding plastic bag",BOOTH_11,19.990637,73.757836,+91 9141127742,,open,PAIR_040,True,,
RPT_0818,found_unaccompanied,2027-02-10T07:16:00,BOOTH_09,OP_016,,female,teen,16,Telugu,"short stout person wearing black t-shirt and lehenga, mole on left cheek, carrying orange bag",BOOTH_09,20.014907,73.782013,,,open,,False,,
RPT_0819,missing,2027-02-10T21:09:00,BOOTH_11,OP_007,Geeta,female,child_6_12,10,Bengali,"medium height average build person wearing orange jacket and dhoti, scar on chin, carrying umbrella",BOOTH_11,19.990637,73.757836,+91 9198112525,,open,,False,,
RPT_0820,found_unaccompanied,2027-02-10T10:40:00,BOOTH_02,OP_012,Priya,female,child_6_12,9,Gujarati,"medium height stout person wearing blue kurta and salwar, mole on left cheek, carrying umbrella",BOOTH_02,19.986445,73.760277,,,open,,False,,
RPT_0821,found_unaccompanied,2027-02-10T08:36:00,BOOTH_07,OP_003,Vikram,female,child_0_5,4,Telugu,"medium height stout person wearing grey hoodie and shorts, long hair, carrying orange bag",BOOTH_07,20.007247,73.756022,,photos/synth_RPT_1132.jpg,open,,False,,
RPT_0822,missing,2027-02-10T16:22:00,BOOTH_11,OP_002,,female,adult,25,Marathi,"tall average build person wearing pink blouse and shorts, mole on left cheek, carrying no bag",BOOTH_11,19.990637,73.757836,+91 9468588798,photos/synth_RPT_1458.jpg,open,,False,,
RPT_0823,missing,2027-02-10T15:39:00,BOOTH_04,OP_013,Sunita,male,elderly,67,Gujarati,"medium height thin person wearing red shirt and pyjama, limping slightly, carrying no bag",BOOTH_04,19.947525,73.504989,+91 9919357965,photos/synth_RPT_1405.jpg,open,,False,,
RPT_0824,found_unaccompanied,2027-02-10T16:31:00,BOOTH_09,OP_010,,female,elderly,68,Tamil,"medium height average build person wearing striped kurta and dhoti, scar on chin, carrying plastic bag",BOOTH_09,20.014907,73.782013,,photos/synth_RPT_0101.jpg,open,PAIR_051,True,,
RPT_0825,missing,2027-02-10T16:30:00,BOOTH_06,OP_019,Ramesh,unknown,elderly,80,Marathi,"medium height stout person wearing yellow dupatta and pyjama, mole on left cheek, carrying no bag",BOOTH_06,20.008062,73.780801,+91 9335356345,photos/synth_RPT_1342.jpg,open,,False,,
RPT_0826,missing,2027-02-10T17:34:00,BOOTH_13,OP_011,Arjun,male,child_6_12,10,Telugu,"medium height average build person wearing red shirt and lunghi, birthmark on neck, carrying jhola bag",BOOTH_13,19.987971,73.763241,+91 9188707067,,open,,False,,
RPT_0827,found_unaccompanied,2027-02-10T14:41:00,BOOTH_06,OP_001,Ramesh,unknown,child_0_5,1,Tamil,"tall thin person wearing grey hoodie and salwar, limping slightly, carrying umbrella",BOOTH_06,20.008062,73.780801,,,open,,False,,
RPT_0828,missing,2027-02-10T20:10:00,BOOTH_08,OP_004,Kavita,female,teen,13,Bengali,"short average build person wearing orange jacket and lehenga, wearing silver anklet, carrying flower garland",BOOTH_08,19.99391,73.808465,+91 9432659793,photos/synth_RPT_0867.jpg,open,,False,,
